RECIPEID,VER,TREADCODE,RELEASE_TIME,HISTORY_PDATE,USERNAME,COMMENTS,RELEASED,RESYNCED,STATFLAG,BAFFACTOR,PMDFACTOR,BAFFACTOR_TG,PMDFACTOR_TG,PRIMARYLIMITSETID,CPKLIMITSETID,AUDITLIMITSETID,ART10,VAR,DESCRIPTION,TIRESIZE,TRADE_NAME,CUSTOMERCODE,PASSQC,CUSTOMERDESC,BRAND,PLY,PLYMAT,TGROUP,TSUBGROUP,WEIGHT,WIDTH,AR,RD,LI,SS,LR,SSR,LOAD,RW,INFLATION,CONBIAS,STBT_CW,STBT_CCW,UPDATE_LIMIT,LSID_T1,LSID_T2,LSID_T3,RFPP_T1,RFPP_T2,RFPP_T3,RFH1_T1,RFH1_T2,RFH1_T3,RFH2_T1,RFH2_T2,RFH2_T3,LFPP_T1,LFPP_T2,LFPP_T3,LFH1_T1,LFH1_T2,LFH1_T3,LFH2_T1,LFH2_T2,LFH2_T3,CONU_T1,CONU_T2,CONU_T3,CONL_T1,CONL_T2,CONL_T3,CONP_T1,CONP_T2,CONP_T3,CONN_T1,CONN_T2,CONN_T3,PLYU_T1,PLYU_T2,PLYU_T3,PLYL_T1,PLYL_T2,PLYL_T3,TG_RIMWIDTH,TG_BEATSEATWIDTH,TG_POPINFL,TG_POPINFLDWELLTIME,TG_INFL,TG_INFL2,TG_BUL_STBT,TG_TRACKS,RROM_T1,RROM_T2,RROM_T3,RROH1_T1,RROH1_T2,RROH1_T3,RROH2_T1,RROH2_T2,RROH2_T3,LROM_T1,LROM_T2,LROM_T3,LROH1_T1,LROH1_T2,LROH1_T3,BULS_T1,BULS_T2,BULS_T3,DEPS_T1,DEPS_T2,DEPS_T3,TB_RIMWIDTH,TB_ADAPTERRW,TB_SEALRW,TB_INFL,TB_POPINFL,TB_POPINFLDWELLTIME,TB_PREFSTATLIMIT,TB_WEIGHT,WPS_PROVIDEDWEIGHT,TBALW_T1,TBALW_T2,TBALW_T3,BBALW_T1,BBALW_T2,BBALW_T3,SBALW_T1,SBALW_T2,SBALW_T3,SBALPC_T1,SBALPC_T2,SBALPC_T3,SBAL_T1,SBAL_T2,SBAL_T3,DESCRIPTION2
184781,51,:GP,28/Feb/2026 11:37:44,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311278000,0,175/65 R 14 H TechContact TC6 ,175/65 R 14,TechContact TC6 ,000,3,Replacement,C,1,POLYESTER,01,001,6637,175.00 mm,65,14,82,H,,0,3150,5.00,200000,,3,2,28/Feb/2026 11:23:50,430876,430877,430878,105,105,125,75,75,95,9960,9970,9980,70,70,80,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,5.00001,,5.00001,200000,300000,1,1,,,40,40,50,40,40,50,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,175/65 R 14 H TechContact TC6 
187520,63,P:OO,12/Mar/2026 14:15:01,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311279000,0,175/70 R 14 H TechContact TC6,175/70 R 14,TechContact TC6 ,000,3,Replacement,C,1,POLYESTER,01,001,7311,175.00 mm,70,14,84,H,,0,4000,5.00,200000,,3,2,12/Mar/2026 14:14:54,443920,443921,443922,105,105,125,75,75,95,9960,9970,9980,70,70,80,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,5.00001,,5.00001,200000,300000,1,1,,0,40,40,50,40,40,50,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,175/70 R 14 H TechContact TC6
184783,51,:AP,28/Feb/2026 11:37:45,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311285000,0,185/60 R 14 H TechContact TC6,185/60 R 14,TechContact TC6 ,000,3,Replacement,C,1,POLYESTER,01,001,7051,185.00 mm,60,14,82,H,,0,3150,5.50,200000,0,3,2,28/Feb/2026 11:23:50,430884,430885,430886,105,105,125,75,75,95,9960,9970,9980,70,70,80,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,5.500011,,6.000012,200000,300000,1,1,,0,40,40,50,40,40,50,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,185/60 R 14 H TechContact TC6
184784,49,:AOP,28/Feb/2026 11:37:46,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311287000,0,185/65 R 14 H TechContact TC6 ,185/65 R 14,TechContact TC6 ,000,3,Replacement,C,1,POLYESTER,01,001,7824,185.00 mm,65,14,86,H,,0,4000,5.50,200000,0,3,2,28/Feb/2026 11:23:50,430888,430889,430890,105,105,125,75,75,95,9960,9970,9980,70,70,80,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,5.500011,,6.000012,200000,300000,1,1,,0,40,40,50,40,40,50,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,185/65 R 14 H TechContact TC6 
184785,55,P:W,28/Feb/2026 11:37:46,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311288000,0,175/65 R 15 H TechContact TC6,175/65 R 15,TechContact TC6 ,000,3,Replacement,C,1,POLYESTER,01,001,7114,175.00 mm,65,15,84,H,,0,3150,5.00,200000,,3,2,28/Feb/2026 11:23:50,430892,430893,430894,105,105,125,75,75,95,9960,9970,9980,70,70,80,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,5.00001,,5.00001,200000,300000,1,1,,0,40,40,50,40,40,50,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,175/65 R 15 H TechContact TC6
184786,52,A:PP,28/Feb/2026 11:37:47,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311289000,0,185/55 R 15 V TechContact TC6 ,185/55 R 15,TechContact TC6 ,000,3,Replacement,C,1,POLYESTER,01,001,8265,185.00 mm,55,15,86,V,,0,3150,6.00,200000,,3,2,28/Feb/2026 11:23:50,430896,430897,430898,105,105,125,75,75,95,9960,9970,9980,70,70,80,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.000012,,5.500011,200000,300000,1,1,,,40,40,50,40,40,50,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,185/55 R 15 V TechContact TC6 
184787,53,A:PO,28/Feb/2026 11:37:47,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311290000,0,185/65 R 15 H TechContact TC6,185/65 R 15,TechContact TC6 ,000,3,Replacement,C,1,POLYESTER,01,001,7861,185.00 mm,65,15,88,H,,0,4000,5.50,200000,,3,2,28/Feb/2026 11:23:50,430900,430901,430902,105,105,125,75,75,95,9960,9970,9980,70,70,80,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,5.500011,,6.000012,200000,300000,1,0,,0,40,40,50,40,40,50,996,997,998,996,997,998,9.8,9.8,9.8,185/65 R 15 H TechContact TC6
184788,51,A:RP,28/Feb/2026 11:37:48,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311291000,0,195/55 R 15 V TechContact TC6,195/55 R 15,TechContact TC6 ,000,3,Replacement,C,2,POLYESTER,01,001,8234,195.00 mm,55,15,85,V,,0,4000,6.00,200000,,3,2,28/Feb/2026 11:23:50,430904,430905,430906,105,105,125,75,75,95,9960,9970,9980,70,70,80,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.000012,,5.500011,200000,300000,1,1,,0,40,40,50,40,40,50,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,195/55 R 15 V TechContact TC6
184789,53,O:WP,28/Feb/2026 11:37:48,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311292000,0,195/60 R 15 V TechContact TC6,195/60 R 15,TechContact TC6 ,000,3,Replacement,C,1,POLYESTER,01,001,8197,195.00 mm,60,15,88,V,,0,4000,6.00,200000,0,3,2,28/Feb/2026 11:23:50,430908,430909,430910,105,105,125,75,75,95,9960,9970,9980,70,70,80,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.000012,,6.000012,200000,300000,1,1,,0,40,40,50,40,40,50,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,195/60 R 15 V TechContact TC6
184790,80,A:WP,28/Feb/2026 11:37:49,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311293000,0,195/65 R 15 V TechContact TC6,195/65 R 15,TechContact TC6 ,000,3,Replacement,C,1,POLYESTER,01,001,8637,195.00 mm,65,15,91,V,,0,4000,6.00,200000,,3,2,28/Feb/2026 11:23:50,430912,430913,430914,105,105,125,75,75,95,9960,9970,9980,70,70,80,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.000012,,6.000012,200000,300000,1,1,,0,40,40,50,40,40,50,996,997,998,996,997,998,9.8,9.8,9.8,195/65 R 15 V TechContact TC6
184791,44,G:AOP,28/Feb/2026 11:37:49,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311294000,0,205/65 R 15 V TechContact TC6,205/65 R 15,TechContact TC6 ,000,3,Replacement,C,1,POLYESTER,01,001,9146,205.00 mm,65,15,94,V,,0,5000,6.00,200000,,3,2,28/Feb/2026 11:23:50,430916,430917,430918,105,105,125,75,75,95,9960,9970,9980,70,70,80,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.000012,,6.000012,200000,300000,1,1,,,50,50,60,50,50,60,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,205/65 R 15 V TechContact TC6
184792,46,G:PA,28/Feb/2026 11:37:50,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311295000,0,195/60 R 16 H TechContact TC6,195/60 R 16,TechContact TC6 ,000,3,Replacement,C,1,POLYESTER,01,001,8764,195.00 mm,60,16,89,H,,0,4000,6.00,200000,0,3,2,28/Feb/2026 11:23:50,430920,430921,430922,105,105,125,75,75,95,9960,9970,9980,70,70,80,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.000012,,6.000012,200000,300000,1,1,,,50,50,60,50,50,60,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,195/60 R 16 H TechContact TC6
187418,61,G:PO,04/Mar/2026 13:49:29,,lib39,,1,1,13,7,,7,,15456,15456,15456,0311297000,0,205/60 R 16 V TechContact TC6,205/60 R 16,TechContact TC6 ,000,3,Replacement,C,1,POLYESTER,01,001,9889,205.00 mm,60,16,96,V,,0,4000,6.00,200000,,3,2,04/Mar/2026 13:49:22,443367,443368,443369,105,105,125,75,75,95,9960,9970,9980,70,70,80,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.000012,,6.000012,200000,300000,1,0,,0,50,50,60,50,50,60,996,997,998,996,997,998,9.8,9.8,9.8,205/60 R 16 V TechContact TC6
184794,67,G:RP,28/Feb/2026 11:37:51,,kun huang,,1,1,5,7,,7,,15456,15456,15456,0311298000,0,205/55 R 16 V TechContact TC6,205/55 R 16,TechContact TC6 ,000,3,Replacement,C,2,POLYESTER,01,001,9335,205.00 mm,55,16,91,V,,0,4000,6.50,200000,0,3,2,28/Feb/2026 11:23:50,430928,430929,430930,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.500013,,6.000012,200000,300000,1,1,,0,50,50,60,50,50,60,996,997,998,996,997,998,9.8,9.8,9.8,205/55 R 16 V TechContact TC6
187453,53,O:PA,08/Mar/2026 04:02:24,,gufei,,1,1,1,7,,,,15456,15456,15456,0311299000,0,205/65 R 16 H TechContact TC6,205/65 R 16,TechContact TC6 ,000,3,Replacement,C,2,POLYESTER,01,001,9530,205.00 mm,65,16,95,H,,0,5000,6.00,200000,,3,2,08/Mar/2026 04:02:20,443473,443474,443475,105,105,125,75,75,95,9960,9970,9980,70,70,80,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.000012,,6.000012,200000,300000,1,1,,0,50,50,60,50,50,60,996,997,998,996,997,998,9.8,9.8,9.8,205/65 R 16 H TechContact TC6
184796,57,:APR,28/Feb/2026 11:37:52,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311300000,0,215/55 R 16 V TechContact TC6,215/55 R 16,TechContact TC6 ,000,3,Replacement,C,2,POLYESTER,01,001,9987,215.00 mm,55,16,93,V,,0,5000,7.00,200000,0,3,2,28/Feb/2026 11:23:50,430936,430937,430938,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.000014,200000,300000,1,0,,0,50,50,60,50,50,60,996,997,998,996,997,998,9.8,9.8,9.8,215/55 R 16 V TechContact TC6
184797,53,W:PR,28/Feb/2026 11:37:53,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311301000,0,215/60 R 16 V TechContact TC6 ,215/60 R 16,TechContact TC6 ,000,3,Replacement,C,2,POLYESTER,01,001,10026,215.00 mm,60,16,95,V,,0,5000,6.50,200000,0,3,2,28/Feb/2026 11:23:50,430940,430941,430942,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.500013,,6.000012,200000,300000,1,1,,0,50,50,60,50,50,60,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,215/60 R 16 V TechContact TC6 
184798,57,A:APR,28/Feb/2026 11:37:53,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311302000,0,215/65 R 16 H TechContact TC6 ,215/65 R 16,TechContact TC6 ,000,3,Replacement,C,2,POLYESTER,01,001,10568,215.00 mm,65,16,98,H,,0,5000,6.50,200000,0,3,2,28/Feb/2026 11:23:50,430944,430945,430946,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.500013,,6.000012,200000,300000,1,1,,0,50,50,60,50,50,60,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,215/65 R 16 H TechContact TC6 
184799,53,A:GP,28/Feb/2026 11:37:54,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311303000,0,225/55 R 16 W TechContact TC6 ,225/55 R 16,TechContact TC6 ,000,3,Replacement,C,2,POLYESTER,01,001,10421,225.00 mm,55,16,95,W,,0,5000,7.00,200000,0,3,2,28/Feb/2026 11:23:50,430948,430949,430950,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.000014,200000,300000,1,1,,,50,50,60,50,50,60,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,225/55 R 16 W TechContact TC6 
184800,45,G:RR,28/Feb/2026 11:37:54,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311304000,0,225/60 R 16 V TechContact TC6 ,225/60 R 16,TechContact TC6 ,000,3,Replacement,C,1,POLYESTER,01,001,10806,225.00 mm,60,16,98,V,,0,5000,6.50,200000,0,3,2,28/Feb/2026 11:23:50,430952,430953,430954,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.500013,,6.000012,200000,300000,1,1,,,50,50,60,50,50,60,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,225/60 R 16 V TechContact TC6 
184801,45,W:PO,28/Feb/2026 11:37:55,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311305000,0,205/50 R 17 W TechContact TC6,205/50 R 17,TechContact TC6 ,000,3,Replacement,C,2,POLYESTER,01,001,9510,205.00 mm,50,17,93,W,,0,4000,6.50,200000,,3,2,28/Feb/2026 11:23:50,430956,430957,430958,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.500013,,6.500013,200000,300000,1,1,,,50,50,60,50,50,60,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,205/50 R 17 W TechContact TC6
184802,50,A:PW,28/Feb/2026 11:37:55,,kun huang,,1,1,5,7,,7,,15456,15456,15456,0311306000,0,215/50 R 17 W TechContact TC6,215/50 R 17,TechContact TC6 ,000,3,Replacement,C,2,POLYESTER,01,001,9559,215.00 mm,50,17,91,W,,0,4000,7.00,200000,,3,2,28/Feb/2026 11:23:50,430960,430961,430962,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.000014,200000,300000,1,0,,0,50,50,60,50,50,60,996,997,998,996,997,998,9.8,9.8,9.8,215/50 R 17 W TechContact TC6
184803,65,G:RPO,28/Feb/2026 11:37:56,,kun huang,,1,1,1,7,,,,7830,7830,7830,0311307000,0,215/55 R 17 W TechContact TC6,215/55 R 17,TechContact TC6 ,000,3,Replacement,C,2,POLYESTER,01,001,10224,215.00 mm,55,17,94,W,,0,5000,7.00,200000,0,3,2,28/Feb/2026 11:23:50,430964,430965,430966,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.500015,200000,300000,3,1,,0,50,50,60,50,50,60,996,997,998,996,997,998,9.8,9.8,9.8,215/55 R 17 W TechContact TC6
184804,56,G:PG,28/Feb/2026 11:37:56,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311308000,0,215/60 R 17 H TechContact TC6,215/60 R 17,TechContact TC6 ,000,3,Replacement,C,2,POLYESTER,01,001,10750,215.00 mm,60,17,96,H,,0,5000,6.50,200000,0,3,2,28/Feb/2026 11:23:50,430968,430969,430970,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.500013,,6.500013,200000,300000,3,0,,0,50,50,60,50,50,60,996,997,998,9996,9997,9998,9.8,9.8,9.8,215/60 R 17 H TechContact TC6
184805,54,W:PP,28/Feb/2026 11:37:57,,kun huang,,1,1,5,7,,7,,7830,7830,7830,0311309000,0,225/45 R 17 W TechContact TC6,225/45 R 17,TechContact TC6 ,000,3,Replacement,C,2,POLYESTER,01,001,10050,225.00 mm,45,17,94,W,,0,4000,7.50,200000,0,3,2,28/Feb/2026 11:23:50,430972,430973,430974,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.500015,200000,300000,1,1,,,50,50,60,50,50,60,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,225/45 R 17 W TechContact TC6
184806,59,O:GP,28/Feb/2026 11:37:57,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311310000,0,225/50 R 17 W TechContact TC6 ,225/50 R 17,TechContact TC6 ,000,3,Replacement,C,2,POLYESTER,01,001,10443,225.00 mm,50,17,98,W,,0,5000,7.00,200000,0,3,2,28/Feb/2026 11:23:50,430976,430977,430978,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.000014,200000,300000,1,1,,0,50,50,60,50,50,60,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,225/50 R 17 W TechContact TC6 
184807,61,A:PWO,28/Feb/2026 11:37:58,,kun huang,,1,1,5,7,,7,,15456,15456,15456,0311311000,0,225/55 R 17 W TechContact TC6 ,225/55 R 17,TechContact TC6 ,000,3,Replacement,C,1,POLYESTER,01,001,10882,225.00 mm,55,17,101,W,,0,5000,7.00,200000,,3,2,28/Feb/2026 11:23:50,430980,430981,430982,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.500015,200000,300000,1,1,,0,50,50,60,50,50,60,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,225/55 R 17 W TechContact TC6 
184808,60,W:WPR,28/Feb/2026 11:37:59,,kun huang,,1,1,1,7,,,,7830,7830,7830,0311312000,0,225/60 R 17 V TechContact TC6 ,225/60 R 17,TechContact TC6 ,000,3,Replacement,C,2,POLYESTER,01,001,11479,225.00 mm,60,17,99,V,,0,5000,6.50,200000,0,3,2,28/Feb/2026 11:23:50,430984,430985,430986,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.500013,,6.000012,200000,300000,1,1,,0,60,60,70,60,60,70,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,225/60 R 17 V TechContact TC6 
184809,71,:GOP,28/Feb/2026 11:37:59,,kun huang,,1,1,1,7,,,,7830,7830,7830,0311313000,0,225/65 R 17 V TechContact TC6,225/65 R 17,TechContact TC6 ,000,3,Replacement,C,2,POLYESTER,01,001,11507,225.00 mm,65,17,102,V,,0,6300,6.50,240000,0,3,2,28/Feb/2026 11:23:50,430988,430989,430990,124,124,124,89,89,89,9960,9970,9980,64,64,64,0,0,0,0,0,0,68,68,68,-68,-68,-68,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.500013,,6.000012,200000,300000,1,1,,0,60,60,70,60,60,70,996,997,998,996,997,998,9.8,9.8,9.8,225/65 R 17 V TechContact TC6
184810,46,A:APA,28/Feb/2026 11:38:00,,kun huang,,1,1,1,7,,,,15456,15456,15456,0311314000,0,235/45 R 17 W TechContact TC6,235/45 R 17,TechContact TC6 ,000,3,Replacement,C,2,POLYESTER,01,001,10413,235.00 mm,45,17,97,W,,0,5000,8.00,200000,,3,2,28/Feb/2026 11:23:50,430992,430993,430994,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.000016,,7.500015,200000,300000,1,1,,,50,50,60,50,50,60,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,235/45 R 17 W TechContact TC6
